epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
199,1821.39,1.01657,1.46764,0.75034,0.00472,0.69625,0.64051,0.66316,0.63658,0.40074,0.63746,0.66447,0.63557,0.34136,1.39816,1.74363,1.56554,0.00775,0,0.0006932,0.0006932,0.0006932
200,1831.29,1.08843,1.4538,0.79282,0.00422,0.6734,0.64283,0.66053,0.63484,0.40633,0.64876,0.65862,0.63179,0.33509,1.37419,1.73876,1.59851,0.00755,0,0.0006866,0.0006866,0.0006866
201,1840.43,1.06022,1.44453,0.82464,0.00578,0.60886,0.64283,0.66053,0.63484,0.40633,0.64876,0.65862,0.63179,0.33509,1.37419,1.73876,1.59851,0.00755,0,0.00068,0.00068,0.00068
202,1849.59,0.99031,1.37626,0.78277,0.00497,0.60398,0.6623,0.65921,0.64036,0.41041,0.65833,0.65526,0.63582,0.33178,1.37199,1.74331,1.58941,0.00751,0,0.0006734,0.0006734,0.0006734
203,1858.89,1.0331,1.43954,0.74443,0.00411,0.61524,0.67361,0.66259,0.64682,0.41279,0.66943,0.65921,0.63887,0.33728,1.37472,1.74988,1.55743,0.00752,0,0.0006668,0.0006668,0.0006668
204,1868.19,1.04695,1.4536,0.86124,0.00563,0.72742,0.66419,0.67144,0.65236,0.41292,0.6593,0.66974,0.6436,0.35072,1.37243,1.72981,1.56823,0.00738,0,0.0006602,0.0006602,0.0006602
205,1877.14,1.05154,1.42792,0.81046,0.00536,0.59339,0.65533,0.66447,0.65367,0.40472,0.65488,0.66316,0.64633,0.36081,1.37296,1.71522,1.55974,0.00727,0,0.0006536,0.0006536,0.0006536
206,1886.38,1.06713,1.42864,0.78866,0.00468,0.61501,0.66883,0.64042,0.65125,0.40256,0.66281,0.64404,0.64562,0.36008,1.37313,1.7009,1.556,0.00714,0,0.000647,0.000647,0.000647
207,1895.3,1.00237,1.42662,0.75075,0.00491,0.67665,0.64895,0.65431,0.64793,0.40069,0.64642,0.65671,0.64097,0.35181,1.36204,1.68861,1.56178,0.00708,0,0.0006404,0.0006404,0.0006404
208,1904.09,1.00874,1.36313,0.84967,0.00621,0.70722,0.67189,0.61163,0.64442,0.40084,0.65889,0.60999,0.63054,0.33595,1.37506,1.70357,1.62792,0.00724,0,0.0006338,0.0006338,0.0006338
209,1912.92,1.08482,1.51019,0.87064,0.0058,0.70013,0.6713,0.62368,0.63657,0.39492,0.678,0.60526,0.62839,0.33417,1.40691,1.71085,1.65043,0.0075,0,0.0006272,0.0006272,0.0006272
210,1922.14,1.00208,1.34096,0.69424,0.00533,0.65696,0.67897,0.61447,0.63661,0.39468,0.68333,0.61842,0.62984,0.33822,1.4006,1.71132,1.74918,0.00737,0,0.0006206,0.0006206,0.0006206
211,1931.06,1.03296,1.41814,0.77855,0.00463,0.65691,0.66346,0.63289,0.65082,0.40445,0.66181,0.62105,0.63895,0.34764,1.39611,1.70892,1.66693,0.00714,0,0.000614,0.000614,0.000614
212,1940.08,1.07627,1.43568,0.88098,0.00645,0.67125,0.6802,0.60729,0.65598,0.40533,0.63776,0.65395,0.65118,0.35101,1.42232,1.72646,1.61443,0.00729,0,0.0006074,0.0006074,0.0006074
213,1948.9,0.97896,1.37537,0.7432,0.00479,0.6613,0.69563,0.64211,0.66673,0.40935,0.70267,0.63026,0.65997,0.35562,1.42004,1.72591,1.59936,0.0073,0,0.0006008,0.0006008,0.0006008
214,1958.07,1.04471,1.4338,0.77439,0.00376,0.68954,0.68213,0.64737,0.66468,0.4154,0.68213,0.64737,0.66118,0.35579,1.4334,1.72516,1.55344,0.00755,0,0.0005942,0.0005942,0.0005942
215,1967.22,0.99445,1.34742,0.75294,0.00526,0.61065,0.66324,0.66053,0.65627,0.41234,0.68575,0.63553,0.65544,0.35338,1.39946,1.74328,1.61836,0.0073,0,0.0005876,0.0005876,0.0005876
216,1976.06,0.98419,1.36678,0.77385,0.00517,0.62493,0.69922,0.62399,0.65248,0.41674,0.70754,0.61756,0.64781,0.34725,1.3968,1.74933,1.68949,0.00734,0,0.000581,0.000581,0.000581
217,1985.08,1.08224,1.4358,0.7677,0.00431,0.6226,0.69922,0.62399,0.65248,0.41674,0.70754,0.61756,0.64781,0.34725,1.3968,1.74933,1.68949,0.00734,0,0.0005744,0.0005744,0.0005744
218,1994.02,1.00329,1.44634,0.78266,0.00521,0.61311,0.64872,0.66095,0.65177,0.41738,0.68623,0.625,0.64703,0.34659,1.39028,1.7443,1.6882,0.0073,0,0.0005678,0.0005678,0.0005678
219,2003.01,1.04613,1.43101,0.73976,0.004,0.61803,0.67084,0.63553,0.64972,0.4183,0.6749,0.63816,0.64891,0.34885,1.39387,1.75041,1.69879,0.00729,0,0.0005612,0.0005612,0.0005612
220,2011.9,1.04334,1.46368,0.80593,0.00659,0.6876,0.65588,0.64451,0.64829,0.41137,0.72224,0.60132,0.64615,0.35522,1.42102,1.74767,1.65425,0.00739,0,0.0005546,0.0005546,0.0005546
221,2020.86,1.05718,1.44059,0.79513,0.00499,0.61681,0.68942,0.61628,0.64606,0.40268,0.69171,0.61701,0.64763,0.35428,1.45365,1.74642,1.66755,0.00772,0,0.000548,0.000548,0.000548
222,2030.1,0.99353,1.37996,0.72379,0.00399,0.6149,0.69135,0.61316,0.64828,0.40553,0.69065,0.61316,0.64691,0.35876,1.43874,1.74999,1.65115,0.00779,0,0.0005414,0.0005414,0.0005414
223,2039.24,1.02294,1.39372,0.72659,0.00451,0.61039,0.69119,0.61256,0.6413,0.40511,0.68304,0.61579,0.64299,0.35783,1.4126,1.75791,1.67039,0.0073,0,0.0005348,0.0005348,0.0005348
224,2048.73,1.01177,1.3508,0.71924,0.00431,0.6374,0.71381,0.60387,0.63859,0.40854,0.7098,0.60263,0.63677,0.35572,1.39266,1.74977,1.71793,0.00721,0,0.0005282,0.0005282,0.0005282
225,2058.15,1.02428,1.37815,0.77785,0.00454,0.59075,0.67815,0.62237,0.63899,0.41083,0.70576,0.58816,0.63577,0.35263,1.38248,1.75571,1.68694,0.00723,0,0.0005216,0.0005216,0.0005216
226,2067.28,1.02862,1.4456,0.74727,0.0038,0.66842,0.68359,0.62823,0.64747,0.41675,0.67473,0.63026,0.64454,0.35271,1.38124,1.75975,1.67053,0.00727,0,0.000515,0.000515,0.000515
227,2076.12,0.94871,1.34697,0.69333,0.00471,0.65898,0.67139,0.63289,0.64503,0.41594,0.6565,0.63876,0.63712,0.34967,1.35603,1.76332,1.72523,0.00712,0,0.0005084,0.0005084,0.0005084
228,2085.69,1.08534,1.44642,0.78772,0.00417,0.72556,0.69767,0.60729,0.63897,0.41238,0.69622,0.61218,0.63205,0.35088,1.35842,1.75372,1.77698,0.007,0,0.0005018,0.0005018,0.0005018
229,2094.83,1.01501,1.38893,0.75669,0.00558,0.67813,0.69436,0.61842,0.64692,0.41695,0.68589,0.62635,0.64272,0.35703,1.37403,1.74637,1.6994,0.00701,0,0.0004952,0.0004952,0.0004952
230,2103.7,1.01502,1.4123,0.77101,0.00482,0.64183,0.67339,0.63816,0.65107,0.4182,0.67235,0.64605,0.65015,0.36074,1.3804,1.74091,1.68803,0.00707,0,0.0004886,0.0004886,0.0004886
231,2112.81,1.02936,1.31813,0.73691,0.00576,0.59988,0.70078,0.61939,0.6473,0.41484,0.70582,0.61447,0.64545,0.35632,1.40342,1.74301,1.70214,0.00717,0,0.000482,0.000482,0.000482
232,2121.63,0.95856,1.32424,0.69851,0.00494,0.63011,0.69494,0.625,0.64783,0.41676,0.68643,0.61711,0.64385,0.35829,1.39633,1.73016,1.6914,0.00709,0,0.0004754,0.0004754,0.0004754
233,2130.99,1.04848,1.44158,0.74964,0.00345,0.66152,0.69494,0.625,0.64783,0.41676,0.68643,0.61711,0.64385,0.35829,1.39633,1.73016,1.6914,0.00709,0,0.0004688,0.0004688,0.0004688
234,2140.11,1.05204,1.44554,0.77603,0.00444,0.68244,0.6849,0.61579,0.63814,0.41289,0.68281,0.60658,0.63366,0.35128,1.38556,1.72969,1.71986,0.00715,0,0.0004622,0.0004622,0.0004622
235,2149.07,1.11875,1.42459,0.76745,0.00462,0.61435,0.69922,0.62705,0.6502,0.42556,0.69628,0.62442,0.64864,0.35842,1.3831,1.73697,1.63002,0.00709,0,0.0004556,0.0004556,0.0004556
236,2158.13,1.0566,1.42122,0.77429,0.00561,0.62635,0.69214,0.63421,0.64886,0.42344,0.69973,0.63026,0.65359,0.35977,1.37605,1.73882,1.61881,0.00692,0,0.000449,0.000449,0.000449
237,2166.93,0.96436,1.35096,0.7472,0.00575,0.63983,0.69452,0.62895,0.656,0.42651,0.68948,0.625,0.65551,0.36369,1.37225,1.74402,1.6001,0.00715,0,0.0004424,0.0004424,0.0004424
238,2175.85,1.01205,1.32168,0.70248,0.00483,0.61902,0.70759,0.63043,0.65752,0.42513,0.69612,0.63553,0.65792,0.36957,1.38474,1.74191,1.5969,0.00722,0,0.0004358,0.0004358,0.0004358
239,2184.89,1.07258,1.44058,0.80723,0.00614,0.68011,0.71679,0.6394,0.66462,0.4297,0.71217,0.65111,0.6684,0.37731,1.39141,1.73222,1.54768,0.00717,0,0.0004292,0.0004292,0.0004292
240,2193.86,1.01846,1.40604,0.78724,0.00494,0.62389,0.70486,0.64605,0.66674,0.42884,0.71161,0.65395,0.67223,0.38053,1.39521,1.73896,1.52885,0.0073,0,0.0004226,0.0004226,0.0004226
241,2203.17,1.04546,1.38699,0.68586,0.00423,0.58528,0.68915,0.64759,0.66769,0.43145,0.70275,0.66184,0.68017,0.3803,1.3931,1.74145,1.47661,0.00732,0,0.000416,0.000416,0.000416
242,2212.25,0.9839,1.36419,0.73749,0.00518,0.67005,0.70075,0.64396,0.66645,0.43241,0.71198,0.65703,0.67676,0.37545,1.38958,1.73443,1.46605,0.00739,0,0.0004094,0.0004094,0.0004094
243,2221.2,1.03084,1.41131,0.74627,0.00481,0.63987,0.67451,0.66257,0.66571,0.43389,0.67986,0.66784,0.66752,0.37092,1.37644,1.73348,1.47711,0.00728,0,0.0004028,0.0004028,0.0004028
244,2230.14,0.98383,1.36407,0.73641,0.00536,0.65577,0.68684,0.64933,0.66109,0.42891,0.6938,0.65591,0.66497,0.36361,1.39082,1.73219,1.49668,0.00742,0,0.0003962,0.0003962,0.0003962
245,2239.25,1.08298,1.33066,0.80299,0.00763,0.64505,0.68207,0.65,0.65428,0.42817,0.69385,0.65658,0.66071,0.361,1.36743,1.72393,1.60023,0.00725,0,0.0003896,0.0003896,0.0003896
246,2248.39,1.03179,1.28806,0.7361,0.00532,0.57627,0.696,0.63289,0.6458,0.42324,0.70296,0.62763,0.65037,0.35842,1.36379,1.72755,1.68339,0.00714,0,0.000383,0.000383,0.000383
247,2257.55,0.95539,1.36788,0.73556,0.00402,0.62785,0.6974,0.63378,0.65156,0.42459,0.71126,0.62763,0.65155,0.3622,1.37704,1.73348,1.69164,0.00733,0,0.0003764,0.0003764,0.0003764
248,2266.85,1.07244,1.47283,0.7963,0.00507,0.67399,0.70651,0.63667,0.65887,0.43024,0.71919,0.625,0.6594,0.36785,1.35744,1.73438,1.72133,0.00717,0,0.0003698,0.0003698,0.0003698
249,2275.83,0.89865,1.30407,0.6531,0.00436,0.57817,0.70651,0.63667,0.65887,0.43024,0.71919,0.625,0.6594,0.36785,1.35744,1.73438,1.72133,0.00717,0,0.0003632,0.0003632,0.0003632
250,2284.76,0.91367,1.27798,0.62453,0.00516,0.58469,0.70271,0.64605,0.66779,0.43123,0.70467,0.64048,0.66261,0.36907,1.38463,1.71921,1.65755,0.00741,0,0.0003566,0.0003566,0.0003566
251,2294.14,1.00607,1.34573,0.71762,0.00437,0.61133,0.7018,0.63481,0.67086,0.43418,0.70144,0.64211,0.66964,0.36982,1.39588,1.7261,1.60896,0.00759,0,0.00035,0.00035,0.00035
252,2303.41,0.92671,1.28448,0.68064,0.0041,0.5603,0.69933,0.63964,0.669,0.4322,0.67933,0.65227,0.66624,0.36722,1.39515,1.72488,1.61012,0.00759,0,0.0003434,0.0003434,0.0003434
253,2312.37,0.92875,1.28221,0.70371,0.0055,0.58215,0.67898,0.66316,0.67411,0.43273,0.67923,0.66447,0.67487,0.37059,1.38274,1.72696,1.56433,0.0073,0,0.0003368,0.0003368,0.0003368
254,2321.61,0.96802,1.3402,0.73212,0.00365,0.55587,0.68034,0.66842,0.67619,0.43341,0.68234,0.66842,0.67871,0.37173,1.39656,1.72856,1.53742,0.00743,0,0.0003302,0.0003302,0.0003302
255,2330.66,0.99051,1.33413,0.77299,0.00515,0.62847,0.66765,0.65921,0.6681,0.42763,0.67333,0.66316,0.67214,0.36733,1.39479,1.73574,1.54395,0.00754,0,0.0003236,0.0003236,0.0003236
256,2339.98,0.99811,1.32734,0.66149,0.00431,0.54793,0.70175,0.62237,0.67074,0.4301,0.70208,0.625,0.67121,0.36431,1.39616,1.7354,1.5637,0.00752,0,0.000317,0.000317,0.000317
257,2348.74,0.94984,1.33899,0.76195,0.00495,0.60345,0.68741,0.63684,0.6677,0.43028,0.70566,0.61974,0.66326,0.35891,1.37863,1.72679,1.61012,0.00757,0,0.0003104,0.0003104,0.0003104
258,2357.97,1.00391,1.34758,0.70997,0.00436,0.65609,0.66091,0.66579,0.66941,0.43193,0.66809,0.65683,0.66228,0.35926,1.37239,1.73008,1.60318,0.00742,0,0.0003038,0.0003038,0.0003038
259,2366.9,0.96432,1.34921,0.63956,0.00412,0.62229,0.66595,0.67105,0.67229,0.43213,0.65834,0.66579,0.6627,0.35979,1.3861,1.74406,1.52897,0.00737,0,0.0002972,0.0002972,0.0002972
260,2376.07,0.97817,1.27274,0.69243,0.00371,0.59069,0.65838,0.65789,0.66407,0.43158,0.66359,0.65658,0.66424,0.36514,1.37421,1.74204,1.56349,0.00748,0,0.0002906,0.0002906,0.0002906
261,2385.07,0.98649,1.37558,0.7441,0.00593,0.68696,0.66762,0.66602,0.66007,0.42561,0.68026,0.66904,0.6608,0.36575,1.38937,1.74202,1.55761,0.00755,0,0.000284,0.000284,0.000284
262,2393.9,0.93029,1.3704,0.67349,0.00446,0.60941,0.66847,0.66325,0.66158,0.42222,0.6754,0.66579,0.65894,0.36413,1.38329,1.74483,1.57766,0.00746,0,0.0002774,0.0002774,0.0002774
263,2403.04,1.03327,1.3759,0.69736,0.00337,0.6961,0.66066,0.67117,0.66536,0.42314,0.67364,0.66269,0.665,0.37096,1.38514,1.74324,1.5786,0.00744,0,0.0002708,0.0002708,0.0002708
264,2412.02,0.93557,1.29283,0.6868,0.00471,0.53512,0.65564,0.66711,0.66199,0.41872,0.66904,0.66711,0.66347,0.37229,1.39642,1.74486,1.57959,0.00751,0,0.0002642,0.0002642,0.0002642
265,2420.9,0.93787,1.31903,0.68703,0.00497,0.59076,0.65564,0.66711,0.66199,0.41872,0.66904,0.66711,0.66347,0.37229,1.39642,1.74486,1.57959,0.00751,0,0.0002576,0.0002576,0.0002576
266,2429.84,1.0196,1.34757,0.70464,0.00423,0.70684,0.65988,0.66885,0.65948,0.41789,0.67212,0.67763,0.66344,0.37157,1.39629,1.74113,1.55984,0.00757,0,0.000251,0.000251,0.000251
267,2438.94,0.96946,1.38054,0.74515,0.00562,0.62805,0.67029,0.65658,0.66369,0.4217,0.681,0.66579,0.66672,0.37206,1.40655,1.74689,1.54679,0.00751,0,0.0002444,0.0002444,0.0002444
268,2447.8,0.98199,1.2658,0.67023,0.0045,0.58247,0.65615,0.65789,0.65991,0.41895,0.66638,0.66447,0.66289,0.36551,1.39762,1.73869,1.59191,0.00755,0,0.0002378,0.0002378,0.0002378
269,2457.1,0.98691,1.29503,0.7144,0.00573,0.62212,0.66169,0.64339,0.65326,0.41962,0.66975,0.65,0.65526,0.36055,1.41056,1.74191,1.62466,0.00765,0,0.0002312,0.0002312,0.0002312
270,2466.32,0.91263,1.30113,0.68784,0.00466,0.6219,0.65721,0.64329,0.65395,0.42136,0.67807,0.62895,0.65486,0.35996,1.38901,1.73568,1.67452,0.00764,0,0.0002246,0.0002246,0.0002246
271,2475.32,0.9855,1.30145,0.71297,0.00407,0.60221,0.666,0.64605,0.65719,0.42079,0.67007,0.65,0.65723,0.35867,1.39177,1.73766,1.64736,0.00751,0,0.000218,0.000218,0.000218
272,2484.41,1.001,1.34164,0.67956,0.00436,0.61267,0.66267,0.62895,0.65009,0.42077,0.66377,0.63421,0.6515,0.35752,1.36692,1.74529,1.71959,0.00735,0,0.0002114,0.0002114,0.0002114
273,2493.35,1.00919,1.36949,0.69161,0.00396,0.6456,0.6527,0.65658,0.65625,0.42256,0.65553,0.64852,0.65387,0.35515,1.36904,1.74281,1.69944,0.00738,0,0.0002048,0.0002048,0.0002048
274,2502.16,0.91284,1.27618,0.66027,0.00448,0.64649,0.65497,0.65132,0.65914,0.42504,0.65803,0.65395,0.65691,0.35703,1.37751,1.74471,1.6341,0.0073,0,0.0001982,0.0001982,0.0001982
275,2511.01,0.90844,1.25209,0.67889,0.00456,0.5659,0.6616,0.64868,0.65666,0.42472,0.66991,0.66053,0.66278,0.35977,1.39931,1.74553,1.54997,0.00754,0,0.0001916,0.0001916,0.0001916
276,2519.91,0.93473,1.3171,0.69555,0.00502,0.70204,0.67377,0.65765,0.65694,0.42476,0.68321,0.66686,0.66144,0.36241,1.39957,1.7527,1.55926,0.00752,0,0.000185,0.000185,0.000185
277,2529.06,1.00805,1.40267,0.68816,0.00376,0.71479,0.6627,0.66184,0.65641,0.42272,0.67108,0.66842,0.65924,0.36347,1.40575,1.75235,1.54618,0.00755,0,0.0001784,0.0001784,0.0001784
278,2538.38,0.93879,1.31362,0.63199,0.00363,0.60207,0.66943,0.66053,0.65487,0.42158,0.68391,0.67368,0.66501,0.36565,1.40042,1.75598,1.53364,0.00745,0,0.0001718,0.0001718,0.0001718
279,2547.6,0.98882,1.39329,0.67021,0.00507,0.60731,0.66737,0.66263,0.657,0.4209,0.67905,0.6737,0.66565,0.36823,1.3968,1.75312,1.53552,0.00755,0,0.0001652,0.0001652,0.0001652
280,2556.58,0.95549,1.32584,0.67026,0.00432,0.60499,0.65673,0.66579,0.65875,0.42159,0.67984,0.675,0.67138,0.36943,1.39462,1.74864,1.51795,0.00732,0,0.0001586,0.0001586,0.0001586
281,2565.53,0.94564,1.36871,0.65204,0.00442,0.64217,0.65673,0.66579,0.65875,0.42159,0.67984,0.675,0.67138,0.36943,1.39462,1.74864,1.51795,0.00732,0,0.000152,0.000152,0.000152
282,2574.68,1.00153,1.37431,0.6785,0.00477,0.58527,0.66078,0.65526,0.65876,0.42162,0.68304,0.66053,0.66567,0.37073,1.39525,1.74311,1.51957,0.00744,0,0.0001454,0.0001454,0.0001454
283,2583.52,0.91578,1.30457,0.63343,0.00398,0.56098,0.64989,0.66711,0.66556,0.42285,0.68432,0.65034,0.66491,0.36975,1.40158,1.74299,1.51883,0.00741,0,0.0001388,0.0001388,0.0001388
284,2592.88,1.04625,1.39678,0.68766,0.00352,0.64327,0.6674,0.65,0.65792,0.418,0.67415,0.65658,0.66486,0.36694,1.40144,1.74334,1.57082,0.00746,0,0.0001322,0.0001322,0.0001322
285,2601.94,0.9664,1.38464,0.66371,0.00501,0.60132,0.66622,0.64868,0.65633,0.41739,0.66599,0.65658,0.65972,0.36521,1.41031,1.74592,1.58311,0.00752,0,0.0001256,0.0001256,0.0001256
286,2610.84,0.96936,1.36063,0.6621,0.00428,0.59452,0.67957,0.63289,0.65678,0.41913,0.68099,0.63421,0.6589,0.36536,1.39655,1.74667,1.62729,0.00747,0,0.000119,0.000119,0.000119
287,2619.75,1.0254,1.38423,0.77502,0.00692,0.60693,0.67516,0.64211,0.65724,0.41781,0.67672,0.64474,0.66153,0.36285,1.39592,1.74556,1.60503,0.00739,0,0.0001124,0.0001124,0.0001124
288,2629,0.99872,1.31819,0.68961,0.00502,0.56354,0.67199,0.63026,0.65596,0.4191,0.66118,0.63026,0.65069,0.36144,1.39641,1.7449,1.59644,0.00743,0,0.0001058,0.0001058,0.0001058
289,2637.97,0.94826,1.30935,0.70651,0.00419,0.58416,0.6671,0.64336,0.65252,0.41908,0.66377,0.64211,0.64602,0.35817,1.39207,1.74815,1.63304,0.00742,0,9.92e-05,9.92e-05,9.92e-05
290,2647,0.99918,1.33108,0.68807,0.00383,0.60727,0.66869,0.64532,0.65525,0.4201,0.66613,0.64056,0.65109,0.35835,1.39586,1.74712,1.62449,0.00739,0,9.26e-05,9.26e-05,9.26e-05
291,2655.38,0.97345,1.35743,0.71027,0.00612,0.6854,0.65285,0.66184,0.65802,0.42236,0.66524,0.65,0.66114,0.35814,1.39609,1.74552,1.56629,0.00754,0,8.6e-05,8.6e-05,8.6e-05
292,2663.53,0.86319,1.30749,0.67728,0.00581,0.59374,0.65184,0.67763,0.65845,0.42588,0.6569,0.68289,0.66334,0.35564,1.39332,1.75214,1.52637,0.00752,0,7.94e-05,7.94e-05,7.94e-05
293,2671.74,0.86795,1.27921,0.65932,0.00555,0.56619,0.66133,0.65263,0.65728,0.42257,0.6654,0.65417,0.6617,0.35164,1.39438,1.75291,1.51146,0.00753,0,7.28e-05,7.28e-05,7.28e-05
294,2679.89,0.89493,1.35684,0.73981,0.00609,0.58742,0.64792,0.65135,0.64454,0.41847,0.65163,0.65469,0.65386,0.34988,1.39529,1.75012,1.54383,0.00772,0,6.62e-05,6.62e-05,6.62e-05
295,2688.13,0.94625,1.29875,0.73629,0.00808,0.59855,0.65204,0.65832,0.65356,0.42131,0.6472,0.67632,0.65956,0.35284,1.38679,1.74731,1.53691,0.00749,0,5.96e-05,5.96e-05,5.96e-05
296,2696.29,0.85122,1.25716,0.57137,0.0045,0.55691,0.65009,0.64781,0.65128,0.41882,0.63775,0.67178,0.65349,0.3524,1.38517,1.74765,1.56117,0.00746,0,5.3e-05,5.3e-05,5.3e-05
297,2704.27,0.85923,1.24274,0.67106,0.00744,0.57366,0.65009,0.64781,0.65128,0.41882,0.63775,0.67178,0.65349,0.3524,1.38517,1.74765,1.56117,0.00746,0,4.64e-05,4.64e-05,4.64e-05
298,2712.35,0.84581,1.29728,0.579,0.00498,0.58299,0.66808,0.625,0.64549,0.4204,0.67541,0.6352,0.65968,0.35525,1.39418,1.74557,1.56041,0.00766,0,3.98e-05,3.98e-05,3.98e-05
299,2720.35,0.9445,1.37633,0.7569,0.00702,0.59535,0.67961,0.628,0.64956,0.421,0.68135,0.63021,0.65379,0.35686,1.37999,1.75068,1.61467,0.0075,0,3.32e-05,3.32e-05,3.32e-05
300,2728.49,0.83783,1.21129,0.62425,0.00769,0.55415,0.66816,0.62237,0.64725,0.41915,0.66743,0.64079,0.65273,0.35562,1.37159,1.7507,1.64951,0.00732,0,2.66e-05,2.66e-05,2.66e-05
